exchange,symbol,ticker,name,isin,currency,source,asof_date
NSE,AVG,AVG.NS,AVG Logistics Limited,INE680Z01018,INR,NSE:EQUITY_L,2026-02-18
NSE,AVL,AVL.NS,Aditya Vision Limited,INE679V01027,INR,NSE:EQUITY_L,2026-02-18
NSE,AVONMORE,AVONMORE.NS,Avonmore Capital & Management Services Limited,INE323B01024,INR,NSE:EQUITY_L,2026-02-18
NSE,AVROIND,AVROIND.NS,AVRO INDIA LIMITED,INE652Z01017,INR,NSE:EQUITY_L,2026-02-18
NSE,AVTNPL,AVTNPL.NS,AVT Natural Products Limited,INE488D01021,INR,NSE:EQUITY_L,2026-02-18
NSE,AWFIS,AWFIS.NS,Awfis Space Solutions Limited,INE108V01019,INR,NSE:EQUITY_L,2026-02-18
NSE,AWHCL,AWHCL.NS,Antony Waste Handling Cell Limited,INE01BK01022,INR,NSE:EQUITY_L,2026-02-18
NSE,AWL,AWL.NS,AWL Agri Business Limited,INE699H01024,INR,NSE:EQUITY_L,2026-02-18
NSE,AXISBANK,AXISBANK.NS,Axis Bank Limited,INE238A01034,INR,NSE:EQUITY_L,2026-02-18
NSE,AXISCADES,AXISCADES.NS,AXISCADES Technologies Limited,INE555B01013,INR,NSE:EQUITY_L,2026-02-18
NSE,AXITA,AXITA.NS,Axita Cotton Limited,INE02EZ01022,INR,NSE:EQUITY_L,2026-02-18
NSE,AYE,AYE.NS,Aye Finance Limited,INE501X01029,INR,NSE:EQUITY_L,2026-02-18
NSE,AYMSYNTEX,AYMSYNTEX.NS,AYM Syntex Limited,INE193B01039,INR,NSE:EQUITY_L,2026-02-18
NSE,AZAD,AZAD.NS,Azad Engineering Limited,INE02IJ01035,INR,NSE:EQUITY_L,2026-02-18
NSE,BAFNAPH,BAFNAPH.NS,Bafna Pharmaceuticals Limited,INE878I01022,INR,NSE:EQUITY_L,2026-02-18
NSE,BAGFILMS,BAGFILMS.NS,B.A.G Films and Media Limited,INE116D01028,INR,NSE:EQUITY_L,2026-02-18
NSE,BAIDFIN,BAIDFIN.NS,Baid Finserv Limited,INE020D01022,INR,NSE:EQUITY_L,2026-02-18
NSE,BAJAJ-AUTO,BAJAJ-AUTO.NS,Bajaj Auto Limited,INE917I01010,INR,NSE:EQUITY_L,2026-02-18
NSE,BAJAJCON,BAJAJCON.NS,Bajaj Consumer Care Limited,INE933K01021,INR,NSE:EQUITY_L,2026-02-18
NSE,BAJAJELEC,BAJAJELEC.NS,Bajaj Electricals Limited,INE193E01025,INR,NSE:EQUITY_L,2026-02-18
NSE,BAJAJFINSV,BAJAJFINSV.NS,Bajaj Finserv Limited,INE918I01026,INR,NSE:EQUITY_L,2026-02-18
NSE,BAJAJHCARE,BAJAJHCARE.NS,Bajaj Healthcare Limited,INE411U01027,INR,NSE:EQUITY_L,2026-02-18
NSE,BAJAJHFL,BAJAJHFL.NS,Bajaj Housing Finance Limited,INE377Y01014,INR,NSE:EQUITY_L,2026-02-18
NSE,BAJAJHIND,BAJAJHIND.NS,Bajaj Hindusthan Sugar Limited,INE306A01021,INR,NSE:EQUITY_L,2026-02-18
NSE,BAJAJHLDNG,BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,INE118A01012,INR,NSE:EQUITY_L,2026-02-18
NSE,BAJAJINDEF,BAJAJINDEF.NS,Indef Manufacturing Limited,INE0O9T01021,INR,NSE:EQUITY_L,2026-02-18
NSE,BAJEL,BAJEL.NS,Bajel Projects Limited,INE0KQN01018,INR,NSE:EQUITY_L,2026-02-18
NSE,BAJFINANCE,BAJFINANCE.NS,Bajaj Finance Limited,INE296A01032,INR,NSE:EQUITY_L,2026-02-18
NSE,BALAJEE,BALAJEE.NS,Shree Tirupati Balajee Agro Trading Company Limited,INE0S2G01011,INR,NSE:EQUITY_L,2026-02-18
NSE,BALAJITELE,BALAJITELE.NS,Balaji Telefilms Limited,INE794B01026,INR,NSE:EQUITY_L,2026-02-18
NSE,BALAMINES,BALAMINES.NS,Balaji Amines Limited,INE050E01027,INR,NSE:EQUITY_L,2026-02-18
NSE,BALAXI,BALAXI.NS,BALAXI PHARMACEUTICALS LIMITED,INE618N01022,INR,NSE:EQUITY_L,2026-02-18
NSE,BALKRISHNA,BALKRISHNA.NS,Balkrishna Paper Mills Limited,INE875R01011,INR,NSE:EQUITY_L,2026-02-18
NSE,BALKRISIND,BALKRISIND.NS,Balkrishna Industries Limited,INE787D01026,INR,NSE:EQUITY_L,2026-02-18
NSE,BALMLAWRIE,BALMLAWRIE.NS,Balmer Lawrie & Company Limited,INE164A01016,INR,NSE:EQUITY_L,2026-02-18
NSE,BALPHARMA,BALPHARMA.NS,Bal Pharma Limited,INE083D01012,INR,NSE:EQUITY_L,2026-02-18
NSE,BALRAMCHIN,BALRAMCHIN.NS,Balrampur Chini Mills Limited,INE119A01028,INR,NSE:EQUITY_L,2026-02-18
NSE,BALUFORGE,BALUFORGE.NS,Balu Forge Industries Limited,INE011E01029,INR,NSE:EQUITY_L,2026-02-18
NSE,BANARBEADS,BANARBEADS.NS,Banaras Beads Limited,INE655B01011,INR,NSE:EQUITY_L,2026-02-18
NSE,BANARISUG,BANARISUG.NS,Bannari Amman Sugars Limited,INE459A01010,INR,NSE:EQUITY_L,2026-02-18
NSE,BANCOINDIA,BANCOINDIA.NS,Banco Products (I) Limited,INE213C01025,INR,NSE:EQUITY_L,2026-02-18
NSE,BANDHANBNK,BANDHANBNK.NS,Bandhan Bank Limited,INE545U01014,INR,NSE:EQUITY_L,2026-02-18
NSE,BANG,BANG.NS,Bang Overseas Limited,INE863I01016,INR,NSE:EQUITY_L,2026-02-18
NSE,BANKA,BANKA.NS,Banka BioLoo Limited,INE862Y01015,INR,NSE:EQUITY_L,2026-02-18
NSE,BANKBARODA,BANKBARODA.NS,Bank of Baroda,INE028A01039,INR,NSE:EQUITY_L,2026-02-18
NSE,BANKINDIA,BANKINDIA.NS,Bank of India,INE084A01016,INR,NSE:EQUITY_L,2026-02-18
NSE,BANSALWIRE,BANSALWIRE.NS,Bansal Wire Industries Limited,INE0B9K01025,INR,NSE:EQUITY_L,2026-02-18
NSE,BANSWRAS,BANSWRAS.NS,Banswara Syntex Limited,INE629D01020,INR,NSE:EQUITY_L,2026-02-18
NSE,BASF,BASF.NS,BASF India Limited,INE373A01013,INR,NSE:EQUITY_L,2026-02-18
NSE,BASML,BASML.NS,Bannari Amman Spinning Mills Limited,INE186H01022,INR,NSE:EQUITY_L,2026-02-18
NSE,BATAINDIA,BATAINDIA.NS,Bata India Limited,INE176A01028,INR,NSE:EQUITY_L,2026-02-18
NSE,BAYERCROP,BAYERCROP.NS,Bayer Cropscience Limited,INE462A01022,INR,NSE:EQUITY_L,2026-02-18
NSE,BBL,BBL.NS,Bharat Bijlee Limited,INE464A01036,INR,NSE:EQUITY_L,2026-02-18
NSE,BBOX,BBOX.NS,Black Box Limited,INE676A01027,INR,NSE:EQUITY_L,2026-02-18
NSE,BBTC,BBTC.NS,The Bombay Burmah Trading Corporation Limited,INE050A01025,INR,NSE:EQUITY_L,2026-02-18
NSE,BBTCL,BBTCL.NS,B&B Triplewall Containers Limited,INE01EE01011,INR,NSE:EQUITY_L,2026-02-18
NSE,BCG,BCG.NS,Brightcom Group Limited,INE425B01027,INR,NSE:EQUITY_L,2026-02-18
NSE,BCLIND,BCLIND.NS,Bcl Industries Limited,INE412G01024,INR,NSE:EQUITY_L,2026-02-18
NSE,BCONCEPTS,BCONCEPTS.NS,Brand Concepts Limited,INE977Y01011,INR,NSE:EQUITY_L,2026-02-18
NSE,BDL,BDL.NS,Bharat Dynamics Limited,INE171Z01026,INR,NSE:EQUITY_L,2026-02-18
NSE,BEARDSELL,BEARDSELL.NS,Beardsell Limited,INE520H01022,INR,NSE:EQUITY_L,2026-02-18
NSE,BECTORFOOD,BECTORFOOD.NS,Mrs. Bectors Food Specialities Limited,INE495P01020,INR,NSE:EQUITY_L,2026-02-18
NSE,BEDMUTHA,BEDMUTHA.NS,Bedmutha Industries Limited,INE844K01012,INR,NSE:EQUITY_L,2026-02-18
NSE,BEL,BEL.NS,Bharat Electronics Limited,INE263A01024,INR,NSE:EQUITY_L,2026-02-18
NSE,BELLACASA,BELLACASA.NS,Bella Casa Fashion & Retail Limited,INE344T01014,INR,NSE:EQUITY_L,2026-02-18
NSE,BELRISE,BELRISE.NS,Belrise Industries Limited,INE894V01022,INR,NSE:EQUITY_L,2026-02-18
NSE,BEML,BEML.NS,BEML Limited,INE258A01024,INR,NSE:EQUITY_L,2026-02-18
NSE,BEPL,BEPL.NS,Bhansali Engineering Polymers Limited,INE922A01025,INR,NSE:EQUITY_L,2026-02-18
NSE,BERGEPAINT,BERGEPAINT.NS,Berger Paints (I) Limited,INE463A01038,INR,NSE:EQUITY_L,2026-02-18
NSE,BESTAGRO,BESTAGRO.NS,Best Agrolife Limited,INE052T01021,INR,NSE:EQUITY_L,2026-02-18
NSE,BETA,BETA.NS,Beta Drugs Limited,INE351Y01019,INR,NSE:EQUITY_L,2026-02-18
NSE,BFINVEST,BFINVEST.NS,BF Investment Limited,INE878K01010,INR,NSE:EQUITY_L,2026-02-18
NSE,BFUTILITIE,BFUTILITIE.NS,BF Utilities Limited,INE243D01012,INR,NSE:EQUITY_L,2026-02-18
NSE,BGRENERGY,BGRENERGY.NS,BGR Energy Systems Limited,INE661I01014,INR,NSE:EQUITY_L,2026-02-18
NSE,BHAGCHEM,BHAGCHEM.NS,Bhagiradha Chemicals & Industries Limited,INE414D01027,INR,NSE:EQUITY_L,2026-02-18
NSE,BHAGERIA,BHAGERIA.NS,Bhageria Industries Limited,INE354C01027,INR,NSE:EQUITY_L,2026-02-18
NSE,BHAGYANGR,BHAGYANGR.NS,Bhagyanagar India Limited,INE458B01036,INR,NSE:EQUITY_L,2026-02-18
NSE,BHANDARI,BHANDARI.NS,Bhandari Hosiery Exports Limited,INE474E01029,INR,NSE:EQUITY_L,2026-02-18
NSE,BHARATCOAL,BHARATCOAL.NS,Bharat Coking Coal Limited,INE05XR01022,INR,NSE:EQUITY_L,2026-02-18
NSE,BHARATFORG,BHARATFORG.NS,Bharat Forge Limited,INE465A01025,INR,NSE:EQUITY_L,2026-02-18
NSE,BHARATGEAR,BHARATGEAR.NS,Bharat Gears Limited,INE561C01019,INR,NSE:EQUITY_L,2026-02-18
NSE,BHARATRAS,BHARATRAS.NS,Bharat Rasayan Limited,INE838B01021,INR,NSE:EQUITY_L,2026-02-18
NSE,BHARATSE,BHARATSE.NS,Bharat Seats Limited,INE415D01024,INR,NSE:EQUITY_L,2026-02-18
NSE,BHARATWIRE,BHARATWIRE.NS,Bharat Wire Ropes Limited,INE316L01019,INR,NSE:EQUITY_L,2026-02-18
NSE,BHARTIARTL,BHARTIARTL.NS,Bharti Airtel Limited,INE397D01024,INR,NSE:EQUITY_L,2026-02-18
NSE,BHARTIHEXA,BHARTIHEXA.NS,Bharti Hexacom Limited,INE343G01021,INR,NSE:EQUITY_L,2026-02-18
NSE,BHEL,BHEL.NS,Bharat Heavy Electricals Limited,INE257A01026,INR,NSE:EQUITY_L,2026-02-18
NSE,BIGBLOC,BIGBLOC.NS,Bigbloc Construction Limited,INE412U01025,INR,NSE:EQUITY_L,2026-02-18
NSE,BIKAJI,BIKAJI.NS,Bikaji Foods International Limited,INE00E101023,INR,NSE:EQUITY_L,2026-02-18
NSE,BIL,BIL.NS,Bhartiya International Limited,INE828A01016,INR,NSE:EQUITY_L,2026-02-18
NSE,BILVYAPAR,BILVYAPAR.NS,BIL VYAPAR LIMITED,INE071A01013,INR,NSE:EQUITY_L,2026-02-18
NSE,BIOCON,BIOCON.NS,Biocon Limited,INE376G01013,INR,NSE:EQUITY_L,2026-02-18
NSE,BIOFILCHEM,BIOFILCHEM.NS,Biofil Chemicals & Pharmaceuticals Limited,INE829A01014,INR,NSE:EQUITY_L,2026-02-18
NSE,BIRLACABLE,BIRLACABLE.NS,Birla Cable Limited,INE800A01015,INR,NSE:EQUITY_L,2026-02-18
NSE,BIRLACORPN,BIRLACORPN.NS,Birla Corporation Limited,INE340A01012,INR,NSE:EQUITY_L,2026-02-18
NSE,BIRLAMONEY,BIRLAMONEY.NS,Aditya Birla Money Limited,INE865C01022,INR,NSE:EQUITY_L,2026-02-18
NSE,BIRLANU,BIRLANU.NS,BirlaNu Limited,INE557A01011,INR,NSE:EQUITY_L,2026-02-18
NSE,BLACKBUCK,BLACKBUCK.NS,BLACKBUCK LIMITED,INE0UIZ01018,INR,NSE:EQUITY_L,2026-02-18
NSE,BLAL,BLAL.NS,BEML Land Assets Limited,INE0N7W01012,INR,NSE:EQUITY_L,2026-02-18
NSE,BLBLIMITED,BLBLIMITED.NS,BLB Limited,INE791A01024,INR,NSE:EQUITY_L,2026-02-18
NSE,BLISSGVS,BLISSGVS.NS,Bliss GVS Pharma Limited,INE416D01022,INR,NSE:EQUITY_L,2026-02-18
NSE,BLKASHYAP,BLKASHYAP.NS,B. L. Kashyap and Sons Limited,INE350H01032,INR,NSE:EQUITY_L,2026-02-18
NSE,BLS,BLS.NS,BLS International Services Limited,INE153T01027,INR,NSE:EQUITY_L,2026-02-18
NSE,BLSE,BLSE.NS,BLS E-Services Limited,INE0NLT01010,INR,NSE:EQUITY_L,2026-02-18
NSE,BLUECHIP,BLUECHIP.NS,Blue Chip India Limited,INE657B01025,INR,NSE:EQUITY_L,2026-02-18
NSE,BLUECOAST,BLUECOAST.NS,Blue Coast Hotels Limited,INE472B01011,INR,NSE:EQUITY_L,2026-02-18
NSE,BLUEDART,BLUEDART.NS,Blue Dart Express Limited,INE233B01017,INR,NSE:EQUITY_L,2026-02-18
NSE,BLUEJET,BLUEJET.NS,Blue Jet Healthcare Limited,INE0KBH01020,INR,NSE:EQUITY_L,2026-02-18
NSE,BLUESTARCO,BLUESTARCO.NS,Blue Star Limited,INE472A01039,INR,NSE:EQUITY_L,2026-02-18
NSE,BLUESTONE,BLUESTONE.NS,BlueStone Jewellery and Lifestyle Limited,INE304W01038,INR,NSE:EQUITY_L,2026-02-18
NSE,BLUSPRING,BLUSPRING.NS,Bluspring Enterprises Limited,INE0U4101014,INR,NSE:EQUITY_L,2026-02-18
NSE,BMWVENTLTD,BMWVENTLTD.NS,BMW Ventures Limited,INE965W01036,INR,NSE:EQUITY_L,2026-02-18
NSE,BODALCHEM,BODALCHEM.NS,Bodal Chemicals Limited,INE338D01028,INR,NSE:EQUITY_L,2026-02-18
NSE,BOHRAIND,BOHRAIND.NS,Bohra Industries Limited,INE802W01023,INR,NSE:EQUITY_L,2026-02-18
NSE,BOMDYEING,BOMDYEING.NS,Bombay Dyeing & Mfg Company Limited,INE032A01023,INR,NSE:EQUITY_L,2026-02-18
NSE,BORANA,BORANA.NS,Borana Weaves Limited,INE16SF01016,INR,NSE:EQUITY_L,2026-02-18
NSE,BOROLTD,BOROLTD.NS,Borosil Limited,INE02PY01013,INR,NSE:EQUITY_L,2026-02-18
NSE,BORORENEW,BORORENEW.NS,BOROSIL RENEWABLES LIMITED,INE666D01022,INR,NSE:EQUITY_L,2026-02-18
NSE,BOROSCI,BOROSCI.NS,Borosil Scientific Limited,INE02L001032,INR,NSE:EQUITY_L,2026-02-18
NSE,BOSCH-HCIL,BOSCH-HCIL.NS,BOSCH HOME COMFORT INDIA LIMITED,INE782A01015,INR,NSE:EQUITY_L,2026-02-18
NSE,BOSCHLTD,BOSCHLTD.NS,Bosch Limited,INE323A01026,INR,NSE:EQUITY_L,2026-02-18
NSE,BPCL,BPCL.NS,Bharat Petroleum Corporation Limited,INE029A01011,INR,NSE:EQUITY_L,2026-02-18
NSE,BPL,BPL.NS,BPL Limited,INE110A01019,INR,NSE:EQUITY_L,2026-02-18
NSE,BRIGADE,BRIGADE.NS,Brigade Enterprises Limited,INE791I01019,INR,NSE:EQUITY_L,2026-02-18
NSE,BRIGHOTEL,BRIGHOTEL.NS,Brigade Hotel Ventures Limited,INE03NU01014,INR,NSE:EQUITY_L,2026-02-18
NSE,BRITANNIA,BRITANNIA.NS,Britannia Industries Limited,INE216A01030,INR,NSE:EQUITY_L,2026-02-18
NSE,BRNL,BRNL.NS,Bharat Road Network Limited,INE727S01012,INR,NSE:EQUITY_L,2026-02-18
NSE,BROOKS,BROOKS.NS,Brooks Laboratories Limited,INE650L01011,INR,NSE:EQUITY_L,2026-02-18
NSE,BSE,BSE.NS,BSE Limited,INE118H01025,INR,NSE:EQUITY_L,2026-02-18
NSE,BSHSL,BSHSL.NS,Bombay Super Hybrid Seeds Limited,INE032Z01020,INR,NSE:EQUITY_L,2026-02-18
NSE,BSL,BSL.NS,BSL Limited,INE594B01012,INR,NSE:EQUITY_L,2026-02-18
NSE,BSOFT,BSOFT.NS,BIRLASOFT LIMITED,INE836A01035,INR,NSE:EQUITY_L,2026-02-18
NSE,BTML,BTML.NS,Bodhi Tree Multimedia Limited,INE0EEJ01023,INR,NSE:EQUITY_L,2026-02-18
NSE,BUILDPRO,BUILDPRO.NS,Shankara Buildpro Limited,INE24OJ01011,INR,NSE:EQUITY_L,2026-02-18
NSE,BUTTERFLY,BUTTERFLY.NS,Butterfly Gandhimathi Appliances Limited,INE295F01017,INR,NSE:EQUITY_L,2026-02-18
NSE,BVCL,BVCL.NS,Barak Valley Cements Limited,INE139I01011,INR,NSE:EQUITY_L,2026-02-18
NSE,BYKE,BYKE.NS,The Byke Hospitality Ltd,INE319B01014,INR,NSE:EQUITY_L,2026-02-18
NSE,CALSOFT,CALSOFT.NS,California Software Company Limited,INE526B01014,INR,NSE:EQUITY_L,2026-02-18
NSE,CAMLINFINE,CAMLINFINE.NS,Camlin Fine Sciences Limited,INE052I01032,INR,NSE:EQUITY_L,2026-02-18
NSE,CAMPUS,CAMPUS.NS,Campus Activewear Limited,INE278Y01022,INR,NSE:EQUITY_L,2026-02-18
NSE,CAMS,CAMS.NS,Computer Age Management Services Limited,INE596I01020,INR,NSE:EQUITY_L,2026-02-18
NSE,CANBK,CANBK.NS,Canara Bank,INE476A01022,INR,NSE:EQUITY_L,2026-02-18
NSE,CANFINHOME,CANFINHOME.NS,Can Fin Homes Limited,INE477A01020,INR,NSE:EQUITY_L,2026-02-18
NSE,CANHLIFE,CANHLIFE.NS,Canara HSBC Life Insurance Company Limited,INE01TY01017,INR,NSE:EQUITY_L,2026-02-18
NSE,CANTABIL,CANTABIL.NS,Cantabil Retail India Limited,INE068L01024,INR,NSE:EQUITY_L,2026-02-18
NSE,CAPACITE,CAPACITE.NS,Capacit'e Infraprojects Limited,INE264T01014,INR,NSE:EQUITY_L,2026-02-18
NSE,CAPILLARY,CAPILLARY.NS,Capillary Technologies India Limited,INE0ILV01024,INR,NSE:EQUITY_L,2026-02-18
NSE,CAPITALSFB,CAPITALSFB.NS,Capital Small Finance Bank Limited,INE646H01017,INR,NSE:EQUITY_L,2026-02-18
NSE,CAPLIPOINT,CAPLIPOINT.NS,Caplin Point Laboratories Limited,INE475E01026,INR,NSE:EQUITY_L,2026-02-18
NSE,CAPTRUST,CAPTRUST.NS,Capital Trust Limited,INE707C01018,INR,NSE:EQUITY_L,2026-02-18
NSE,CARBORUNIV,CARBORUNIV.NS,Carborundum Universal Limited,INE120A01034,INR,NSE:EQUITY_L,2026-02-18
NSE,CARERATING,CARERATING.NS,CARE Ratings Limited,INE752H01013,INR,NSE:EQUITY_L,2026-02-18
NSE,CARRARO,CARRARO.NS,Carraro India Limited,INE0V7W01012,INR,NSE:EQUITY_L,2026-02-18
NSE,CARTRADE,CARTRADE.NS,Cartrade Tech Limited,INE290S01011,INR,NSE:EQUITY_L,2026-02-18
NSE,CARYSIL,CARYSIL.NS,CARYSIL LIMITED,INE482D01024,INR,NSE:EQUITY_L,2026-02-18
NSE,CASTROLIND,CASTROLIND.NS,Castrol India Limited,INE172A01027,INR,NSE:EQUITY_L,2026-02-18
NSE,CCAVENUE,CCAVENUE.NS,AvenuesAI Limited,INE483S01020,INR,NSE:EQUITY_L,2026-02-18
NSE,CCCL,CCCL.NS,Consolidated Construction Consortium Limited,INE429I01024,INR,NSE:EQUITY_L,2026-02-18
NSE,CCHHL,CCHHL.NS,Country Club Hospitality & Holidays Limited,INE652F01027,INR,NSE:EQUITY_L,2026-02-18
NSE,CCL,CCL.NS,CCL Products (India) Limited,INE421D01022,INR,NSE:EQUITY_L,2026-02-18
NSE,CDSL,CDSL.NS,Central Depository Services (India) Limited,INE736A01011,INR,NSE:EQUITY_L,2026-02-18
NSE,CEATLTD,CEATLTD.NS,CEAT Limited,INE482A01020,INR,NSE:EQUITY_L,2026-02-18
NSE,CEIGALL,CEIGALL.NS,Ceigall India Limited,INE0AG901020,INR,NSE:EQUITY_L,2026-02-18
NSE,CEINSYS,CEINSYS.NS,Ceinsys Tech Limited,INE016Q01014,INR,NSE:EQUITY_L,2026-02-18
NSE,CELEBRITY,CELEBRITY.NS,Celebrity Fashions Limited,INE185H01016,INR,NSE:EQUITY_L,2026-02-18
NSE,CELLO,CELLO.NS,Cello World Limited,INE0LMW01024,INR,NSE:EQUITY_L,2026-02-18
NSE,CEMPRO,CEMPRO.NS,Cemindia Projects Limited,INE686A01026,INR,NSE:EQUITY_L,2026-02-18
NSE,CENTENKA,CENTENKA.NS,Century Enka Limited,INE485A01015,INR,NSE:EQUITY_L,2026-02-18
NSE,CENTEXT,CENTEXT.NS,Century Extrusions Limited,INE281A01026,INR,NSE:EQUITY_L,2026-02-18
NSE,CENTRALBK,CENTRALBK.NS,Central Bank of India,INE483A01010,INR,NSE:EQUITY_L,2026-02-18
NSE,CENTRUM,CENTRUM.NS,Centrum Capital Limited,INE660C01027,INR,NSE:EQUITY_L,2026-02-18
NSE,CENTUM,CENTUM.NS,Centum Electronics Limited,INE320B01020,INR,NSE:EQUITY_L,2026-02-18
NSE,CENTURYPLY,CENTURYPLY.NS,Century Plyboards (India) Limited,INE348B01021,INR,NSE:EQUITY_L,2026-02-18
NSE,CERA,CERA.NS,Cera Sanitaryware Limited,INE739E01017,INR,NSE:EQUITY_L,2026-02-18
NSE,CEREBRAINT,CEREBRAINT.NS,Cerebra Integrated Technologies Limited,INE345B01019,INR,NSE:EQUITY_L,2026-02-18
NSE,CESC,CESC.NS,CESC Limited,INE486A01021,INR,NSE:EQUITY_L,2026-02-18
NSE,CEWATER,CEWATER.NS,Concord Enviro Systems Limited,INE037Z01029,INR,NSE:EQUITY_L,2026-02-18
NSE,CGCL,CGCL.NS,Capri Global Capital Limited,INE180C01042,INR,NSE:EQUITY_L,2026-02-18
NSE,CGPOWER,CGPOWER.NS,CG Power and Industrial Solutions Limited,INE067A01029,INR,NSE:EQUITY_L,2026-02-18
NSE,CHALET,CHALET.NS,Chalet Hotels Limited,INE427F01016,INR,NSE:EQUITY_L,2026-02-18
NSE,CHAMBLFERT,CHAMBLFERT.NS,Chambal Fertilizers & Chemicals Limited,INE085A01013,INR,NSE:EQUITY_L,2026-02-18
NSE,CHEMBOND,CHEMBOND.NS,Chembond Material Technologies Limited,INE995D01025,INR,NSE:EQUITY_L,2026-02-18
NSE,CHEMBONDCH,CHEMBONDCH.NS,Chembond Chemicals Limited,INE0TGX01019,INR,NSE:EQUITY_L,2026-02-18
NSE,CHEMCON,CHEMCON.NS,Chemcon Speciality Chemicals Limited,INE03YM01018,INR,NSE:EQUITY_L,2026-02-18
NSE,CHEMFAB,CHEMFAB.NS,Chemfab Alkalis Limited,INE783X01023,INR,NSE:EQUITY_L,2026-02-18
NSE,CHEMPLASTS,CHEMPLASTS.NS,Chemplast Sanmar Limited,INE488A01050,INR,NSE:EQUITY_L,2026-02-18
NSE,CHENNPETRO,CHENNPETRO.NS,Chennai Petroleum Corporation Limited,INE178A01016,INR,NSE:EQUITY_L,2026-02-18
NSE,CHEVIOT,CHEVIOT.NS,Cheviot Company Limited,INE974B01016,INR,NSE:EQUITY_L,2026-02-18
NSE,CHOICEIN,CHOICEIN.NS,Choice International Limited,INE102B01014,INR,NSE:EQUITY_L,2026-02-18
NSE,CHOLAFIN,CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,INE121A01024,INR,NSE:EQUITY_L,2026-02-18
NSE,CHOLAHLDNG,CHOLAHLDNG.NS,Cholamandalam Financial Holdings Limited,INE149A01033,INR,NSE:EQUITY_L,2026-02-18
NSE,CIEINDIA,CIEINDIA.NS,CIE Automotive India Limited,INE536H01010,INR,NSE:EQUITY_L,2026-02-18
NSE,CIFL,CIFL.NS,Capital India Finance Limited,INE345H01024,INR,NSE:EQUITY_L,2026-02-18
NSE,CIGNITITEC,CIGNITITEC.NS,Cigniti Technologies Limited,INE675C01017,INR,NSE:EQUITY_L,2026-02-18
NSE,CINELINE,CINELINE.NS,Cineline India Limited,INE704H01022,INR,NSE:EQUITY_L,2026-02-18
NSE,CINEVISTA,CINEVISTA.NS,Cinevista Limited,INE039B01026,INR,NSE:EQUITY_L,2026-02-18
NSE,CIPLA,CIPLA.NS,Cipla Limited,INE059A01026,INR,NSE:EQUITY_L,2026-02-18
NSE,CLEAN,CLEAN.NS,Clean Science and Technology Limited,INE227W01023,INR,NSE:EQUITY_L,2026-02-18
NSE,CLEDUCATE,CLEDUCATE.NS,CL Educate Limited,INE201M01029,INR,NSE:EQUITY_L,2026-02-18
NSE,CLSEL,CLSEL.NS,Chaman Lal Setia Exports Limited,INE419D01026,INR,NSE:EQUITY_L,2026-02-18
NSE,CMSINFO,CMSINFO.NS,CMS Info Systems Limited,INE925R01014,INR,NSE:EQUITY_L,2026-02-18
NSE,CNL,CNL.NS,Creative Newtech Limited,INE985W01018,INR,NSE:EQUITY_L,2026-02-18
NSE,COALINDIA,COALINDIA.NS,Coal India Limited,INE522F01014,INR,NSE:EQUITY_L,2026-02-18
NSE,COASTCORP,COASTCORP.NS,Coastal Corporation Limited,INE377E01024,INR,NSE:EQUITY_L,2026-02-18
NSE,COCHINSHIP,COCHINSHIP.NS,Cochin Shipyard Limited,INE704P01025,INR,NSE:EQUITY_L,2026-02-18
NSE,COFFEEDAY,COFFEEDAY.NS,Coffee Day Enterprises Limited,INE335K01011,INR,NSE:EQUITY_L,2026-02-18
NSE,COFORGE,COFORGE.NS,Coforge Limited,INE591G01025,INR,NSE:EQUITY_L,2026-02-18
NSE,COHANCE,COHANCE.NS,Cohance Lifesciences Limited,INE03QK01018,INR,NSE:EQUITY_L,2026-02-18
NSE,COLPAL,COLPAL.NS,Colgate Palmolive (India) Limited,INE259A01022,INR,NSE:EQUITY_L,2026-02-18
NSE,COMPINFO,COMPINFO.NS,Compuage Infocom Limited,INE070C01037,INR,NSE:EQUITY_L,2026-02-18
NSE,COMPUSOFT,COMPUSOFT.NS,Compucom Software Limited,INE453B01029,INR,NSE:EQUITY_L,2026-02-18
NSE,COMSYN,COMSYN.NS,Commercial Syn Bags Limited,INE073V01015,INR,NSE:EQUITY_L,2026-02-18
NSE,CONCOR,CONCOR.NS,Container Corporation of India Limited,INE111A01025,INR,NSE:EQUITY_L,2026-02-18
NSE,CONCORDBIO,CONCORDBIO.NS,Concord Biotech Limited,INE338H01029,INR,NSE:EQUITY_L,2026-02-18
NSE,CONFIPET,CONFIPET.NS,Confidence Petroleum India Limited,INE552D01024,INR,NSE:EQUITY_L,2026-02-18
NSE,CONSOFINVT,CONSOFINVT.NS,Consolidated Finvest & Holdings Limited,INE025A01027,INR,NSE:EQUITY_L,2026-02-18
NSE,CONTROLPR,CONTROLPR.NS,Control Print Limited,INE663B01015,INR,NSE:EQUITY_L,2026-02-18
NSE,CORALFINAC,CORALFINAC.NS,Coral India Finance & Housing Limited,INE558D01021,INR,NSE:EQUITY_L,2026-02-18
NSE,CORDSCABLE,CORDSCABLE.NS,Cords Cable Industries Limited,INE792I01017,INR,NSE:EQUITY_L,2026-02-18
